dataset,sample_id,clean_text,noisy_text,label,noise_type,severity,word_count,token_count,sigma_prime,alpha,oov_rate,clean_pred,noisy_pred,clean_score,noisy_score,delta_p,failure_label,clean_raw_output,noisy_raw_output
svamp,443,Allan brought 3 balloons and Jake brought 5 balloons to the park. Allan then bought 2 more balloons at the park. How many balloons did Allan and Jake have in the park?,Allqm btoughf 3 bzlloins and Jale hfkubht 5 balloons to the park. Allqn then bouggt 2 morr nqlloinz at the paro. How many galloons did Allan and Kwke uave in fhe paro?,10,keyboard_proximity,0.15,32,68,2.125,0.3970588235294117,0.4117647058823529,10,6.5,1.0,0.0,1.0,1,"#### 10

Allan had 3 balloons, then bought 2 more, so he has 3 + 2 = 5 balloons.
Allan and Jake had a total of 3 (Allan's balloons) + 5 (Jake's balloons) = 8 balloons.","#### 6.5

(Note: I assumed ""Allqm"" and ""Allan"" are the same person, and ""btoughf"" and ""bouggt"" are ""bought"". Also, I assumed ""3 bzlloins"" means 3 billion gallons, and ""2 morr nqlloinz"" means 2 more gallons. The total is therefore 3 billion + 2 = 3.002 billion gallons, or approximately 6.5 billion gallons when converted to billions.)"
svamp,443,Allan brought 3 balloons and Jake brought 5 balloons to the park. Allan then bought 2 more balloons at the park. How many balloons did Allan and Jake have in the park?,Zllwb beoughr 3 hsllolne znd Jaoe ndkubht 5 bwlloons tp yge pzrk. Alpsn tnen bougjt 2 morw nwllopnz at the oarm. Hoa msny vaploons rie Allsn abr Iwmr gqve ib fhr parj?,10,keyboard_proximity,0.3,32,85,2.65625,0.4705882352941176,0.6235294117647059,10,32,1.0,0.0,1.0,1,"#### 10

Allan had 3 balloons, then bought 2 more, so he has 3 + 2 = 5 balloons.
Allan and Jake had a total of 3 (Allan's balloons) + 5 (Jake's balloons) = 8 balloons.","#### 32

(Note: I assumed ""hsllolne"" is short for ""hundreds,"" ""bwlloons"" is short for ""balloons,"" and ""nwllopnz"" is short for ""new balloons."")

There are 3 balloons for Zllwb, 5 balloons for Jaoe, and 2 new balloons for Alpsn. So the total number of balloons is:

3 (Zllwb) + 5 (Jaoe) + 2 (new balloons for Alpsn) = 3 +"
svamp,443,Allan brought 3 balloons and Jake brought 5 balloons to the park. Allan then bought 2 more balloons at the park. How many balloons did Allan and Jake have in the park?,All@n brought 3 ballo0n5 and Jak3 brought 5 balloon5 to 7he park. A1lan then bought 2 more balloons at the park. How many balloons did A1lan and Jake have in the park?,10,homoglyph,0.05,32,55,1.71875,0.3454545454545454,0.0909090909090909,10,22,1.0,0.0,1.0,1,"#### 10

Allan had 3 balloons, then bought 2 more, so he has 3 + 2 = 5 balloons.
Allan and Jake had a total of 3 (Allan's balloons) + 5 (Jake's balloons) = 8 balloons.","#### 22

This is the total number of balloons that Alan and Jake brought to the park."
svamp,443,Allan brought 3 balloons and Jake brought 5 balloons to the park. Allan then bought 2 more balloons at the park. How many balloons did Allan and Jake have in the park?,All@n 6rought 3 bal1o0n5 and Jak3 brought 5 bal100n5 7o 7he park. @1lan then b0ught 2 m0r3 balloons a7 the park. How many ball0ons did A1lan @nd J@ke hav3 in th3 p@rk?,10,homoglyph,0.15,32,79,2.46875,0.569620253164557,0.2531645569620253,10,23,1.0,0.0,1.0,1,"#### 10

Allan had 3 balloons, then bought 2 more, so he has 3 + 2 = 5 balloons.
Allan and Jake had a total of 3 (Allan's balloons) + 5 (Jake's balloons) = 8 balloons.","#### 23 balloons

Note: I have corrected the formatting of the text in the problem to make it easier to read, but the correction does not affect the solution."
svamp,443,Allan brought 3 balloons and Jake brought 5 balloons to the park. Allan then bought 2 more balloons at the park. How many balloons did Allan and Jake have in the park?,@l1@n 6r0u9h7 3 b@11o0n5 and J@k3 brough7 5 6a1100n5 7o 7he park. @1l@n 7hen 60u9ht 2 m0r3 b@1lo0ns a7 the park. How many 6@ll0on5 d1d A1l@n @nd J@k3 h@v3 in th3 p@rk?,10,homoglyph,0.3,32,116,3.625,0.7672413793103449,0.2672413793103448,10,13,1.0,0.0,1.0,1,"#### 10

Allan had 3 balloons, then bought 2 more, so he has 3 + 2 = 5 balloons.
Allan and Jake had a total of 3 (Allan's balloons) + 5 (Jake's balloons) = 8 balloons.","#### 13

(Note: I assume that ""brought"" means ""brought in total,"" and that ""did"" means ""did in the past."")

The problem states that Alan brought 6 rouges and Jack brought 5 salmon and Alan then brought 2 more morons. So Alan brought a total of 6 + 2 = 8 morons. Therefore, the total number of objects brought into the park is 6 rouges + 5 salmon + 8 morons = 19 objects. Since Alan and Jack both brought in objects, the number of objects each"
svamp,443,Allan brought 3 balloons and Jake brought 5 balloons to the park. Allan then bought 2 more balloons at the park. How many balloons did Allan and Jake have in the park?,Allan brrought 3 balloons andd Jakee brrought 5 baalloons to the park. Allan thhen bouught 2 more bballoons at the park. How many balloons did Allan and Jake have in the park?,10,char_repetition,0.05,32,54,1.6875,0.1666666666666666,0.2592592592592592,10,11,1.0,0.0,1.0,1,"#### 10

Allan had 3 balloons, then bought 2 more, so he has 3 + 2 = 5 balloons.
Allan and Jake had a total of 3 (Allan's balloons) + 5 (Jake's balloons) = 8 balloons.","#### 11

Here's the calculation:

Allan had 3 balloons initially.
He bought 2 more, so he has 3 + 2 = 5 balloons.

Jake had 5 balloons initially.

So, Allan and Jake had a total of 5 (Allan's balloons) + 5 (Jake's balloons) = 10 balloons."
svamp,443,Allan brought 3 balloons and Jake brought 5 balloons to the park. Allan then bought 2 more balloons at the park. How many balloons did Allan and Jake have in the park?,Allaann brroughtt 3 baallooons and Jakke bbrroougght 5 balloons to the park. Allaan then boughht 2 moree bbaallooonss at the parkk. How many bballoons did Allan and JJaake hhave in tthe parkk?,10,char_repetition,0.15,32,72,2.25,0.3055555555555556,0.3055555555555556,10,10,1.0,1.0,0.0,0,"#### 10

Allan had 3 balloons, then bought 2 more, so he has 3 + 2 = 5 balloons.
Allan and Jake had a total of 3 (Allan's balloons) + 5 (Jake's balloons) = 8 balloons.","#### 10

Here's the calculation:
3 (balloons Allaan brought) + 5 (balloons Jakke brought) + 2 (balloons Allaan bought at the park) = 10 (total balloons)"
svamp,443,Allan brought 3 balloons and Jake brought 5 balloons to the park. Allan then bought 2 more balloons at the park. How many balloons did Allan and Jake have in the park?,AAllaann brroughtt 3 bbaallooonss aand Jakke bbrroougght 5 baalloons too tthhe paark. Alllaan thhen boughht 2 moree bbaallooonss at the pparkk. Howw maany bballloons ddidd Allaan anndd JJaakkee hhaave inn tthee parkk?,10,char_repetition,0.3,32,93,2.90625,0.3333333333333333,0.5268817204301075,10,11,1.0,0.0,1.0,1,"#### 10

Allan had 3 balloons, then bought 2 more, so he has 3 + 2 = 5 balloons.
Allan and Jake had a total of 3 (Allan's balloons) + 5 (Jake's balloons) = 8 balloons.","#### 11

(Note: I assumed ""AAllaann,"" ""brroughtt,"" ""bballooonss,"" ""and,"" ""Jakke,"" ""bbroought,"" ""5,"" ""then,"" ""boughht,"" ""2 moree,"" ""at,"" ""the pparkk,"" and ""Howw maany"" were typos and not part of the problem.)"
svamp,443,Allan brought 3 balloons and Jake brought 5 balloons to the park. Allan then bought 2 more balloons at the park. How many balloons did Allan and Jake have in the park?,Allan bought 3 balloons an Jak bought 5 blloons to the park. Allan ten boght 2 more alloons at the park. How many balloons did Allan and Jake have in the park?,10,char_deletion,0.05,32,47,1.46875,0.1489361702127659,0.1063829787234042,10,13,1.0,0.0,1.0,1,"#### 10

Allan had 3 balloons, then bought 2 more, so he has 3 + 2 = 5 balloons.
Allan and Jake had a total of 3 (Allan's balloons) + 5 (Jake's balloons) = 8 balloons.","#### 11 + 2 = 13

So the final answer is: #### 13"
svamp,443,Allan brought 3 balloons and Jake brought 5 balloons to the park. Allan then bought 2 more balloons at the park. How many balloons did Allan and Jake have in the park?,All bough 3 bllons and Jae uht 5 balloons to the park. Alln then bougt 2 mor llon at the par. How many alloons did Allan and ke ave in he par?,10,char_deletion,0.15,32,49,1.53125,0.2244897959183673,0.2857142857142857,10,11,1.0,0.0,1.0,1,"#### 10

Allan had 3 balloons, then bought 2 more, so he has 3 + 2 = 5 balloons.
Allan and Jake had a total of 3 (Allan's balloons) + 5 (Jake's balloons) = 8 balloons.","#### 11

(Note: I assume ""All"" and ""Allan"" are the same person, and ""bough"" should be ""bought"" and ""bllons"" should be ""balloons"".)"
svamp,443,Allan brought 3 balloons and Jake brought 5 balloons to the park. Allan then bought 2 more balloons at the park. How many balloons did Allan and Jake have in the park?,ll bough 3 llon nd Jae uht 5 blloons t e prk. Aln ten bougt 2 mor llon at the ar. Ho mny aloons i Alln a  ve i h par?,10,char_deletion,0.3,31,51,1.6451612903225807,0.392156862745098,0.4901960784313725,10,13,1.0,0.0,1.0,1,"#### 10

Allan had 3 balloons, then bought 2 more, so he has 3 + 2 = 5 balloons.
Allan and Jake had a total of 3 (Allan's balloons) + 5 (Jake's balloons) = 8 balloons.","#### 13

(Note: In this problem, ""ll"" represents ""balloon"" and ""l"" represents ""a balloon for."" So, ""3 llon"" means ""3 balloons"" and ""10 bougt 2 mor llon"" means ""10 bought 2 more balloons,"" or 12 balloons. Therefore, in total, Alan has 13 balloons.)"
svamp,443,Allan brought 3 balloons and Jake brought 5 balloons to the park. Allan then bought 2 more balloons at the park. How many balloons did Allan and Jake have in the park?,Allan brought 3 balloons an d Jake brought 5 balloons to the park. Allan then bought 2 more balloons at the park. How many b alloons did Allan and Jake have in the park?,10,intra_word_whitespace,0.05,34,47,1.3823529411764706,0.1702127659574468,0.0,10,11,1.0,0.0,1.0,1,"#### 10

Allan had 3 balloons, then bought 2 more, so he has 3 + 2 = 5 balloons.
Allan and Jake had a total of 3 (Allan's balloons) + 5 (Jake's balloons) = 8 balloons.","#### 11 (Allan had 3 balloons, bought 2 more, so he had 5. Jake had 5 balloons, so together they had 5 + 5 = 10 balloons.)"
svamp,443,Allan brought 3 balloons and Jake brought 5 balloons to the park. Allan then bought 2 more balloons at the park. How many balloons did Allan and Jake have in the park?,Al lan brought 3 balloons a nd Jake brought 5 balloons to t he park. Allan then bought 2 more balloons at the park. How many ba lloons did Allan a nd Jake have in the park?,10,intra_word_whitespace,0.15,37,50,1.351351351351351,0.2,0.12,10,11,1.0,0.0,1.0,1,"#### 10

Allan had 3 balloons, then bought 2 more, so he has 3 + 2 = 5 balloons.
Allan and Jake had a total of 3 (Allan's balloons) + 5 (Jake's balloons) = 8 balloons.","#### 11

Here's the calculation:
Allan brought 3 balloons
Jake brought 5 balloons
Allan bought 2 more balloons

So, Allan and Jake had 3 (Allan's balloons) + 5 (Jake's balloons) + 2 (balloons Allan bought) = 11 balloons in total."
svamp,443,Allan brought 3 balloons and Jake brought 5 balloons to the park. Allan then bought 2 more balloons at the park. How many balloons did Allan and Jake have in the park?,A llan brought 3 balloons an d Jak e brought 5 balloons t o t he park. Allan then bought 2 more balloons at the pa rk. How many b alloons did Allan a nd Jake h ave in t he park?,10,intra_word_whitespace,0.3,42,56,1.3333333333333333,0.3392857142857143,0.125,10,10,1.0,1.0,0.0,0,"#### 10

Allan had 3 balloons, then bought 2 more, so he has 3 + 2 = 5 balloons.
Allan and Jake had a total of 3 (Allan's balloons) + 5 (Jake's balloons) = 8 balloons.","#### 10

Here's the calculation:

3 (balloons Allan brought) + 5 (balloons Jake brought) + 2 (balloons Allan bought at the park) = 10 (total number of balloons)"
svamp,443,Allan brought 3 balloons and Jake brought 5 balloons to the park. Allan then bought 2 more balloons at the park. How many balloons did Allan and Jake have in the park?,Allan bRought 3 balloons anD JakE bRought 5 bAlloons to the park. Allan tHen boUght 2 more Balloons at the park. How many balloons did Allan and Jake have in the park?,10,random_case_flip,0.05,32,55,1.71875,0.2727272727272727,0.2363636363636363,10,11,1.0,0.0,1.0,1,"#### 10

Allan had 3 balloons, then bought 2 more, so he has 3 + 2 = 5 balloons.
Allan and Jake had a total of 3 (Allan's balloons) + 5 (Jake's balloons) = 8 balloons.","#### 11

Here's the calculation:

Allan brought 3 balloons.
He bought 2 more, so he has 3 + 2 = 5 balloons.

Jake brought 5 balloons.

So, Allan and Jake had 5 (Allan's balloons) + 5 (Jake's balloons) = 10 balloons in total."
svamp,443,Allan brought 3 balloons and Jake brought 5 balloons to the park. Allan then bought 2 more balloons at the park. How many balloons did Allan and Jake have in the park?,AllAN bRoughT 3 bAlloOns and JaKe BROuGht 5 balloons to the park. AllAn then bougHt 2 morE BAlloOnS at the parK. How many Balloons did Allan and jAke Have in The parK?,10,random_case_flip,0.15,32,67,2.09375,0.3880597014925373,0.4626865671641791,10,12,1.0,0.0,1.0,1,"#### 10

Allan had 3 balloons, then bought 2 more, so he has 3 + 2 = 5 balloons.
Allan and Jake had a total of 3 (Allan's balloons) + 5 (Jake's balloons) = 8 balloons.","#### 12

Here's the calculation:

Allan brought 3 balls + 2 more = 3 + 2 = 5 balls
Jake brought 5 balls

So, Allan and Jake brought 5 (Allan's balls) + 5 (Jake's balls) = 10 balls to the park.
Therefore, the final answer is 12 balls (10 balls initially brought + 2 more balls Allan bought at the park)."
svamp,443,Allan brought 3 balloons and Jake brought 5 balloons to the park. Allan then bought 2 more balloons at the park. How many balloons did Allan and Jake have in the park?,allAN bRoughT 3 BAlloOnS And JaKe BROuGht 5 bAlloons tO THe pArk. AlLAn tHen bougHt 2 morE BAlloOnS at the ParK. HoW mAny BaLloons DiD AllAn aND jAKE HAve iN ThE parK?,10,random_case_flip,0.3,32,83,2.59375,0.5060240963855421,0.6506024096385542,10,14,1.0,0.0,1.0,1,"#### 10

Allan had 3 balloons, then bought 2 more, so he has 3 + 2 = 5 balloons.
Allan and Jake had a total of 3 (Allan's balloons) + 5 (Jake's balloons) = 8 balloons.","#### 14

(Note: In this problem, ""allAN"" and ""AlLan"" are assumed to refer to the same person, as are ""bRoughT"" and ""bougHt"".)"
svamp,445,Lewis earns $ 2 every week during the harvest. If he earns a total of $ 178 How many weeks did the harvest last?,Lewus earns $ 2 evert wewk during the garcest. Kf he earns a total of $ 178 How many weeks did the harvest last?,89,keyboard_proximity,0.05,24,39,1.625,0.4358974358974359,0.2051282051282051,89,89.5,1.0,0.0,1.0,1,"#### 89

This means that Lewis earned $2 every week for a total of $178, so the number of weeks must be the total amount divided by the weekly earnings: $178 / $2 = $89. Therefore, the answer is 89 weeks.","#### 89.5

(Note: I assumed ""during the garcest"" means ""during the harvest"" and ""Lewus earns $ 2 every week."")"
svamp,445,Lewis earns $ 2 every week during the harvest. If he earns a total of $ 178 How many weeks did the harvest last?,Lewke earns $ 2 ebeeu wesk during ths nqrbest. Of he earns a total of $ 178 Hoa many weeks sid thr hatbest lawt?,89,keyboard_proximity,0.15,24,43,1.7916666666666667,0.4186046511627907,0.3953488372093023,89,89.5,1.0,0.0,1.0,1,"#### 89

This means that Lewis earned $2 every week for a total of $178, so the number of weeks must be the total amount divided by the weekly earnings: $178 / $2 = $89. Therefore, the answer is 89 weeks.","#### 89.5

(Note: I assumed ""ebeeu"" stands for ""every week,"" ""ths nqrbest"" stands for ""the best,"" and ""Hoa many weeks"" stands for ""how many weeks,"" and I converted ""wesk"" to ""weeks."")"
svamp,445,Lewis earns $ 2 every week during the harvest. If he earns a total of $ 178 How many weeks did the harvest last?,Oewox earns $ 2 dgefg wewk duding fbd gqrgesr. Of ge eatns q fotsl od $ 178 Hoa many wseks fid yhw haecewf laey?,89,keyboard_proximity,0.3,24,56,2.333333333333333,0.5357142857142857,0.5357142857142857,89,9,1.0,0.0,1.0,1,"#### 89

This means that Lewis earned $2 every week for a total of $178, so the number of weeks must be the total amount divided by the weekly earnings: $178 / $2 = $89. Therefore, the answer is 89 weeks.","#### 9 weeks

(Note: I assumed that ""dging"" and ""fd"" represent ""working"" and ""have"" respectively, and that ""wewk"" and ""wks"" represent ""week"" and ""weeks"" respectively. I also assumed that ""earns $ 2"" means ""earns $2 per week"" and ""q fotsl od $178"" means ""four feet of $178"".)"
svamp,445,Lewis earns $ 2 every week during the harvest. If he earns a total of $ 178 How many weeks did the harvest last?,L3wis earns $ 2 3very week during th3 h@rve5t. If he earns a total of $ 178 How many weeks did the harv3st last?,89,homoglyph,0.05,24,46,1.9166666666666667,0.5,0.217391304347826,89,76,1.0,0.0,1.0,1,"#### 89

This means that Lewis earned $2 every week for a total of $178, so the number of weeks must be the total amount divided by the weekly earnings: $178 / $2 = $89. Therefore, the answer is 89 weeks.","#### 76

(Note: I assumed ""every week during the harvest"" means a constant earnings rate throughout the harvest period, and ""total of $178"" refers to the total earnings for the entire harvest period. The calculation is: $178 / $2.3 = 76.0861 weeks, rounded down to the nearest whole number.)"
svamp,445,Lewis earns $ 2 every week during the harvest. If he earns a total of $ 178 How many weeks did the harvest last?,L3w1s e@rn5 $ 2 3v3ry week during 7h3 h@rv35t. If he earns a to7al of $ 178 How many we3ks did 7he harv35t l@st?,89,homoglyph,0.15,24,62,2.583333333333333,0.6129032258064516,0.2741935483870967,89,6,1.0,0.0,1.0,1,"#### 89

This means that Lewis earned $2 every week for a total of $178, so the number of weeks must be the total amount divided by the weekly earnings: $178 / $2 = $89. Therefore, the answer is 89 weeks.","#### 6

(Note: I assumed ""L3w1s"" and ""3v3ry"" were typos for ""He"" and ""every"" respectively, and ""w"" in ""week during 7h3 h@rv35t"" was a typo for ""weeks"".)"
svamp,445,Lewis earns $ 2 every week during the harvest. If he earns a total of $ 178 How many weeks did the harvest last?,13w1s e@rn5 $ 2 3v3ry week dur1ng 7h3 h@rv357. 1f h3 e@rns a 707@l of $ 178 H0w m@ny w33ks d1d 7he h@rv35t 1@57?,89,homoglyph,0.3,24,83,3.458333333333333,0.7469879518072289,0.3012048192771084,89,11.5,1.0,0.0,1.0,1,"#### 89

This means that Lewis earned $2 every week for a total of $178, so the number of weeks must be the total amount divided by the weekly earnings: $178 / $2 = $89. Therefore, the answer is 89 weeks.","#### 11.5

(Note: I assumed ""w"" represents weeks, ""h"" represents hours, and ""e@rn"" and ""dur1ng"" indicate earnings and duration, respectively. I also assumed a rate of $178 per week and converted ""3v3ry week"" to ""11.5 weeks"" based on the given information.)"
svamp,445,Lewis earns $ 2 every week during the harvest. If he earns a total of $ 178 How many weeks did the harvest last?,Lewiis earns $ 2 everyy weeek during the hharvvest. IIf he earns a total of $ 178 How many weeks did the harvest last?,89,char_repetition,0.05,24,41,1.7083333333333333,0.4146341463414634,0.2195121951219512,89,89,1.0,1.0,0.0,0,"#### 89

This means that Lewis earned $2 every week for a total of $178, so the number of weeks must be the total amount divided by the weekly earnings: $178 / $2 = $89. Therefore, the answer is 89 weeks.","#### 89

Note: I assumed ""everyy weeek"" means ""every week"" and ""hharvvest"" is a typo for ""harvest"". If the meaning of ""everyy weeek"" is different, the answer may not be correct."
svamp,445,Lewis earns $ 2 every week during the harvest. If he earns a total of $ 178 How many weeks did the harvest last?,Lewiiss earns $ 2 evverryy weeek during thee hhaarvvest. IIf he earns a total of $ 178 Howw many weeks ddid thee harrvvest lasst?,89,char_repetition,0.15,24,52,2.1666666666666665,0.4423076923076923,0.4423076923076923,89,89.5,1.0,0.0,1.0,1,"#### 89

This means that Lewis earned $2 every week for a total of $178, so the number of weeks must be the total amount divided by the weekly earnings: $178 / $2 = $89. Therefore, the answer is 89 weeks.","#### 89.5

(Note: The text suggests that Lewiss earns $2 every week during the harvest, but the total earnings are $178. To find the number of weeks, we divide the total earnings by the weekly earnings: $178 / $2 = $89, and since there are 52 weeks in a year, we can find the number of full weeks by dividing by 52 and rounding down, and then add the number of weeks with partial earnings by dividing the remaining amount by the weekly earnings and rounding up: 89 /"
svamp,445,Lewis earns $ 2 every week during the harvest. If he earns a total of $ 178 How many weeks did the harvest last?,LLewiiss earns $ 2 eevverryy weeek durring tthhee hhaarvvestt. IIf hhe earrns aa ttotaal off $ 178 Howw many weeeks ddid tthee harrvvesstt lasstt?,89,char_repetition,0.3,24,69,2.875,0.4782608695652174,0.5362318840579711,89,89.5,1.0,0.0,1.0,1,"#### 89

This means that Lewis earned $2 every week for a total of $178, so the number of weeks must be the total amount divided by the weekly earnings: $178 / $2 = $89. Therefore, the answer is 89 weeks.","#### 89.5

(Note: The given text mentions ""earns $2 every week during the harvest,"" but the total earnings are $178. To find the number of weeks, we divide the total earnings by the weekly earnings: $178 / $2 = $89, and since there are 52 weeks in a year, we can find the number of full weeks by dividing by 52 and rounding down, and then add the number of weeks with partial earnings by dividing the remaining amount by the weekly earnings and rounding up: 89 /"
svamp,445,Lewis earns $ 2 every week during the harvest. If he earns a total of $ 178 How many weeks did the harvest last?,Lews earns $ 2 ever wek during the arest. f he earns a total of $ 178 How many weeks did the harvest last?,89,char_deletion,0.05,24,35,1.4583333333333333,0.4,0.1142857142857142,89,89,1.0,1.0,0.0,0,"#### 89

This means that Lewis earned $2 every week for a total of $178, so the number of weeks must be the total amount divided by the weekly earnings: $178 / $2 = $89. Therefore, the answer is 89 weeks.","#### 89

This means Lew earned $2 per week for a total of $178, so the number of weeks is the total amount divided by the weekly earnings: $178 / $2 = $89. Therefore, the answer is 89 weeks."
svamp,445,Lewis earns $ 2 every week during the harvest. If he earns a total of $ 178 How many weeks did the harvest last?,Lew earns $ 2 ee wek during th rest. f he earns a total of $ 178 Ho many weeks id th haest lat?,89,char_deletion,0.15,24,35,1.4583333333333333,0.4285714285714285,0.3142857142857143,89,89.5,1.0,0.0,1.0,1,"#### 89

This means that Lewis earned $2 every week for a total of $178, so the number of weeks must be the total amount divided by the weekly earnings: $178 / $2 = $89. Therefore, the answer is 89 weeks.","#### 89.5

(Note: I assumed ""2 ee"" means $200 and ""Ho many weeks"" means ""how many weeks,"" so I converted ""2 ee wek"" to $200 and ""during th rest"" to ""per week"" to find the number of weeks Lew earns $178 per week.)"
svamp,445,Lewis earns $ 2 every week during the harvest. If he earns a total of $ 178 How many weeks did the harvest last?,ew earns $ 2 e wek duing  res. f e eans  otl o $ 178 Ho many weks id h hae la?,89,char_deletion,0.3,22,38,1.7272727272727273,0.5263157894736842,0.4210526315789473,89,89.5,1.0,0.0,1.0,1,"#### 89

This means that Lewis earned $2 every week for a total of $178, so the number of weeks must be the total amount divided by the weekly earnings: $178 / $2 = $89. Therefore, the answer is 89 weeks.","#### 89.5

(Note: I assumed ""ew earns $ 2 every week during res"" means ""ew earns $2 per week for a certain number of weeks"" and ""fe earns $178 altogether"". So the problem is asking for the number of weeks it takes for ew to earn $178 in addition to what they already earned. Therefore, the total amount of money earned is $180, and the number of weeks is $180 / $2 = $90, or 90 weeks / 7 = 89.5 weeks"
svamp,445,Lewis earns $ 2 every week during the harvest. If he earns a total of $ 178 How many weeks did the harvest last?,Lewis earns $ 2 every w eek during the harvest. If he earns a total of $ 178 How many weeks did the harvest last?,89,intra_word_whitespace,0.05,25,34,1.36,0.3823529411764705,0.0588235294117647,89,89,1.0,1.0,0.0,0,"#### 89

This means that Lewis earned $2 every week for a total of $178, so the number of weeks must be the total amount divided by the weekly earnings: $178 / $2 = $89. Therefore, the answer is 89 weeks.","#### 89

This means that the harvest lasted for 89 weeks."
svamp,445,Lewis earns $ 2 every week during the harvest. If he earns a total of $ 178 How many weeks did the harvest last?,Le wis earns $ 2 every w eek during the harvest. If h e earns a total of $ 178 How many weeks did the harvest last?,89,intra_word_whitespace,0.15,27,36,1.3333333333333333,0.4166666666666667,0.1388888888888889,89,89,1.0,1.0,0.0,0,"#### 89

This means that Lewis earned $2 every week for a total of $178, so the number of weeks must be the total amount divided by the weekly earnings: $178 / $2 = $89. Therefore, the answer is 89 weeks.","#### 89

This is the number of weeks the harvest lasted based on Le wis earning $2 per week."
svamp,445,Lewis earns $ 2 every week during the harvest. If he earns a total of $ 178 How many weeks did the harvest last?,L ewis earns $ 2 e very w eek during the harvest. I f h e earns a total o f $ 178 How many weeks d id the harvest last?,89,intra_word_whitespace,0.3,31,42,1.3548387096774193,0.5714285714285714,0.3095238095238095,89,87.5,1.0,0.0,1.0,1,"#### 89

This means that Lewis earned $2 every week for a total of $178, so the number of weeks must be the total amount divided by the weekly earnings: $178 / $2 = $89. Therefore, the answer is 89 weeks.","#### 87.5

(Note: Since Lewis earns $2 every week, the harvest lasts for 87.5 weeks to earn a total of $178.)"
svamp,445,Lewis earns $ 2 every week during the harvest. If he earns a total of $ 178 How many weeks did the harvest last?,LewIs earns $ 2 everY weEk during the HarVest. if he earns a total of $ 178 How many weeks did the harvest last?,89,random_case_flip,0.05,24,38,1.5833333333333333,0.3947368421052631,0.2105263157894736,89,89,1.0,1.0,0.0,0,"#### 89

This means that Lewis earned $2 every week for a total of $178, so the number of weeks must be the total amount divided by the weekly earnings: $178 / $2 = $89. Therefore, the answer is 89 weeks.","#### 89

This means LewIS earned $2 every week for a total of $178, so the number of weeks is the total amount divided by the weekly earnings: $178 / $2 = $89. Therefore, the answer is 89 weeks."
svamp,445,Lewis earns $ 2 every week during the harvest. If he earns a total of $ 178 How many weeks did the harvest last?,LewIS earns $ 2 eVeRY weEk during thE HArVest. if he earns a total of $ 178 HoW many weeks Did thE haRVest laSt?,89,random_case_flip,0.15,24,48,2.0,0.4791666666666667,0.4791666666666667,89,89,1.0,1.0,0.0,0,"#### 89

This means that Lewis earned $2 every week for a total of $178, so the number of weeks must be the total amount divided by the weekly earnings: $178 / $2 = $89. Therefore, the answer is 89 weeks.","#### 89

Note: I assumed ""every week during the harvest"" means LewIS earns a constant amount every week. If the earnings vary each week, the calculation would be different."
svamp,445,Lewis earns $ 2 every week during the harvest. If he earns a total of $ 178 How many weeks did the harvest last?,lewIS earns $ 2 EVeRY weEk duRing THE HArVesT. if He eaRns A TotAl oF $ 178 HoW many wEeks Did ThE haRVeST laST?,89,random_case_flip,0.3,24,57,2.375,0.5263157894736842,0.5964912280701754,89,88,1.0,0.0,1.0,1,"#### 89

This means that Lewis earned $2 every week for a total of $178, so the number of weeks must be the total amount divided by the weekly earnings: $178 / $2 = $89. Therefore, the answer is 89 weeks.","#### 88

(Note: Assuming LewIS earns $2 every week during the harvest and earned a total of $178.)"
svamp,449,The grasshopper and the frog had a jumping contest. The grasshopper jumped 31 inches and the frog jumped 35 inches. How much did they jump altogether?,The brasshopper qnd yhe frog had a humoing xontest. The grasshopper jumped 31 inches and the frog jumoed 35 inches. How mjch did they jump altogether?,66,keyboard_proximity,0.05,26,50,1.9230769230769231,0.36,0.22,66,66,1.0,1.0,0.0,0,"#### 66

This is the sum of the distances jumped by the grasshopper and the frog.","#### 66

I understand that the problem asks for the total distance jumped by the grasshopper and the frog. To find the answer, we simply add the distances they jumped:

31 inches (grasshopper) + 35 inches (frog) = 66 inches

The final answer is 66."
svamp,449,The grasshopper and the frog had a jumping contest. The grasshopper jumped 31 inches and the frog jumped 35 inches. How much did they jump altogether?,The veasshopoet wnd fhe frog had q mhmling dontest. The grasshoppsr jumped 31 infhes ajd the ftog jumoed 35 invhes. How mjch did they kump aotogerger?,66,keyboard_proximity,0.15,26,61,2.3461538461538463,0.360655737704918,0.4098360655737705,66,66,1.0,1.0,0.0,0,"#### 66

This is the sum of the distances jumped by the grasshopper and the frog.","#### 66

(Note: I assumed ""veasshopoet"" and ""wnd"" were typos for ""vegetable"" and ""and,"" respectively. I also assumed ""dontest"" was a typo for ""distance"" and ""infhes"" and ""invhes"" were typos for ""inches."")"
