dataset,sample_id,clean_text,noisy_text,label,noise_type,severity,word_count,token_count,sigma_prime,alpha,oov_rate,clean_pred,noisy_pred,clean_score,noisy_score,delta_p,failure_label
sst2,138,hard to believe these jokers are supposed to have pulled off four similar kidnappings before ,harc go beliece gyesr jokers are wjpppsed ro have pulled off four wimilar kidnappijys befode ,0,keyboard_proximity,0.15,15,32,2.1333333333333333,0.21875,0.40625,negative,negative,1.0,1.0,0.0,0
sst2,138,hard to believe these jokers are supposed to have pulled off four similar kidnappings before ,hqrs ro beliegw yuess jokers ars ehlplxer yo gsve oulpdd off four aimilar kidnappihfs bwflfr ,0,keyboard_proximity,0.3,15,40,2.6666666666666665,0.35,0.575,negative,negative,1.0,1.0,0.0,0
sst2,138,hard to believe these jokers are supposed to have pulled off four similar kidnappings before ,hard 7o beli3ve these joker5 ar3 supposed to have pulled off four similar kidnapping5 before ,0,homoglyph,0.05,15,26,1.7333333333333334,0.3076923076923077,0.1538461538461538,negative,unknown,1.0,0.0,1.0,1
sst2,138,hard to believe these jokers are supposed to have pulled off four similar kidnappings before ,hard 70 be113v3 these jok3r5 ar3 supposed to have pul1ed off four simi1@r kidnapping5 b3fore ,0,homoglyph,0.15,15,38,2.533333333333333,0.5263157894736842,0.2368421052631578,negative,negative,1.0,1.0,0.0,0
sst2,138,hard to believe these jokers are supposed to have pulled off four similar kidnappings before ,h@rd 70 be113v3 these j0k3r5 @r3 supp05ed 7o hav3 pul1ed 0ff f0ur simi1@r kidn@pp1n95 63f0re ,0,homoglyph,0.3,15,59,3.933333333333333,0.6779661016949152,0.288135593220339,negative,negative,1.0,1.0,0.0,0
sst2,138,hard to believe these jokers are supposed to have pulled off four similar kidnappings before ,hardd to believe thhese jokers are suuppoosed tto have pulled off four similar kidnappings before ,0,char_repetition,0.05,15,26,1.7333333333333334,0.1538461538461538,0.2307692307692307,negative,negative,1.0,1.0,0.0,0
sst2,138,hard to believe these jokers are supposed to have pulled off four similar kidnappings before ,hardd tto believve tthhesee jokers are ssuuppoosed tto have pulled off four ssimilar kidnappinnggs beforre ,0,char_repetition,0.15,15,38,2.533333333333333,0.2368421052631578,0.3157894736842105,negative,negative,1.0,1.0,0.0,0
sst2,138,hard to believe these jokers are supposed to have pulled off four similar kidnappings before ,haardd tto believvee tthhesee jokers aree ssuupppoossedd tto hhaave ppullleed off four ssimilar kidnappinnggs beefoorree ,0,char_repetition,0.3,15,47,3.1333333333333333,0.2340425531914893,0.5106382978723404,negative,negative,1.0,1.0,0.0,0
sst2,138,hard to believe these jokers are supposed to have pulled off four similar kidnappings before ,har to believe tese jokers are sppsed o have pulled off four similar kidnappings before ,0,char_deletion,0.05,15,22,1.4666666666666666,0.1818181818181818,0.1818181818181818,negative,negative,1.0,1.0,0.0,0
sst2,138,hard to believe these jokers are supposed to have pulled off four similar kidnappings before ,har o beliee es jokers are ppsed o have pulled off four imilar kidnappis befoe ,0,char_deletion,0.15,15,26,1.7333333333333334,0.2307692307692307,0.2692307692307692,negative,negative,1.0,1.0,0.0,0
sst2,138,hard to believe these jokers are supposed to have pulled off four similar kidnappings before ,hr o belie es jokers ar pe o ve uld off four imilar kidnappis bf ,0,char_deletion,0.3,15,23,1.5333333333333334,0.2608695652173913,0.391304347826087,negative,negative,1.0,1.0,0.0,0
sst2,138,hard to believe these jokers are supposed to have pulled off four similar kidnappings before ,hard to believe these jokers are supposed to have pulled o ff four similar kidnappings before ,0,intra_word_whitespace,0.05,16,21,1.3125,0.1904761904761904,0.0,negative,negative,1.0,1.0,0.0,0
sst2,138,hard to believe these jokers are supposed to have pulled off four similar kidnappings before ,h ard t o believe these jokers are supposed to have pulled of f four similar kidnappings before ,0,intra_word_whitespace,0.15,18,23,1.2777777777777777,0.2608695652173913,0.0434782608695652,negative,negative,1.0,1.0,0.0,0
sst2,138,hard to believe these jokers are supposed to have pulled off four similar kidnappings before ,har d t o believe t hese joker s are supposed to have pulled o ff f our similar kidnappings before ,0,intra_word_whitespace,0.3,21,26,1.238095238095238,0.3846153846153846,0.1538461538461538,negative,unknown,1.0,0.0,1.0,1
sst2,138,hard to believe these jokers are supposed to have pulled off four similar kidnappings before ,harD to believe tHese jokers are sUppOsed To have pulled off four similar kidnappings before ,0,random_case_flip,0.05,15,26,1.7333333333333334,0.2692307692307692,0.3461538461538461,negative,negative,1.0,1.0,0.0,0
sst2,138,hard to believe these jokers are supposed to have pulled off four similar kidnappings before ,harD To belieVe THesE jokers are SUppOsed To have pulled off four Similar kidnappiNGs befoRe ,0,random_case_flip,0.15,15,32,2.1333333333333333,0.25,0.53125,negative,unknown,1.0,0.0,1.0,1
sst2,138,hard to believe these jokers are supposed to have pulled off four similar kidnappings before ,hArD To belieVE THesE jokers arE SUPpOSeD To HAve PulLEd off four Similar kidnappiNGs bEfORE ,0,random_case_flip,0.3,15,40,2.6666666666666665,0.4,0.6,negative,positive,1.0,0.0,1.0,1
sst2,139,"nutty , consistently funny . ","nutty , consistently funby . ",1,keyboard_proximity,0.05,5,8,1.6,0.25,0.125,positive,positive,1.0,1.0,0.0,0
sst2,139,"nutty , consistently funny . ","hutyy , conzistently funhy . ",1,keyboard_proximity,0.15,5,12,2.4,0.3333333333333333,0.5,positive,negative,1.0,0.0,1.0,1
sst2,139,"nutty , consistently funny . ","bitgu , cobaisrently runby . ",1,keyboard_proximity,0.3,5,11,2.2,0.1818181818181818,0.5454545454545454,positive,negative,1.0,0.0,1.0,1
sst2,139,"nutty , consistently funny . ","nut7y , consistently funny . ",1,homoglyph,0.05,5,8,1.6,0.5,0.0,positive,positive,1.0,1.0,0.0,0
sst2,139,"nutty , consistently funny . ","nu77y , cons1stent1y funny . ",1,homoglyph,0.15,5,14,2.8,0.5714285714285714,0.2142857142857142,positive,positive,1.0,1.0,0.0,0
sst2,139,"nutty , consistently funny . ","nu77y , c0n5157en71y funny . ",1,homoglyph,0.3,5,19,3.8,0.7894736842105263,0.1578947368421052,positive,positive,1.0,1.0,0.0,0
sst2,139,"nutty , consistently funny . ","nutty , consistently funnny . ",1,char_repetition,0.05,5,9,1.8,0.3333333333333333,0.0,positive,positive,1.0,1.0,0.0,0
sst2,139,"nutty , consistently funny . ","nnuttty , conssistently funnny . ",1,char_repetition,0.15,5,13,2.6,0.3076923076923077,0.3076923076923077,positive,positive,1.0,1.0,0.0,0
sst2,139,"nutty , consistently funny . ","nnuutttyy , connssisttently ffunnny . ",1,char_repetition,0.3,5,17,3.4,0.4117647058823529,0.2941176470588235,positive,positive,1.0,1.0,0.0,0
sst2,139,"nutty , consistently funny . ","nutty , consistently funy . ",1,char_deletion,0.05,5,8,1.6,0.375,0.0,positive,positive,1.0,1.0,0.0,0
sst2,139,"nutty , consistently funny . ","uty , conistently funy . ",1,char_deletion,0.15,5,10,2.0,0.4,0.3,positive,positive,1.0,1.0,0.0,0
sst2,139,"nutty , consistently funny . ","t , coisently uny . ",1,char_deletion,0.3,5,9,1.8,0.4444444444444444,0.1111111111111111,positive,negative,1.0,0.0,1.0,1
sst2,139,"nutty , consistently funny . ","nutty , consistently f unny . ",1,intra_word_whitespace,0.05,6,9,1.5,0.3333333333333333,0.0,positive,positive,1.0,1.0,0.0,0
sst2,139,"nutty , consistently funny . ","nutty , consistently f unny . ",1,intra_word_whitespace,0.15,6,9,1.5,0.3333333333333333,0.0,positive,positive,1.0,1.0,0.0,0
sst2,139,"nutty , consistently funny . ","nut ty , consistently f unny . ",1,intra_word_whitespace,0.3,7,9,1.2857142857142858,0.3333333333333333,0.1111111111111111,positive,positive,1.0,1.0,0.0,0
sst2,139,"nutty , consistently funny . ","nutty , consistently funNy . ",1,random_case_flip,0.05,5,9,1.8,0.4444444444444444,0.1111111111111111,positive,positive,1.0,1.0,0.0,0
sst2,139,"nutty , consistently funny . ","NutTy , conSistently funNy . ",1,random_case_flip,0.15,5,12,2.4,0.4166666666666667,0.5,positive,positive,1.0,1.0,0.0,0
sst2,139,"nutty , consistently funny . ","NUtTY , coNSisTently FunNy . ",1,random_case_flip,0.3,5,14,2.8,0.4285714285714285,0.5714285714285714,positive,positive,1.0,1.0,0.0,0
sst2,140,masterpiece . ,masterpiecw . ,1,keyboard_proximity,0.05,2,6,3.0,0.5,0.0,positive,unknown,1.0,0.0,1.0,1
sst2,140,masterpiece . ,mssterpiecw . ,1,keyboard_proximity,0.15,2,7,3.5,0.4285714285714285,0.2857142857142857,positive,unknown,1.0,0.0,1.0,1
sst2,140,masterpiece . ,nwstwrpiecr . ,1,keyboard_proximity,0.3,2,8,4.0,0.375,0.375,positive,unknown,1.0,0.0,1.0,1
sst2,140,masterpiece . ,masterpi3ce . ,1,homoglyph,0.05,2,6,3.0,0.3333333333333333,0.1666666666666666,positive,unknown,1.0,0.0,1.0,1
sst2,140,masterpiece . ,m@sterpi3ce . ,1,homoglyph,0.15,2,8,4.0,0.5,0.375,positive,positive,1.0,1.0,0.0,0
sst2,140,masterpiece . ,m@s7erpi3c3 . ,1,homoglyph,0.3,2,11,5.5,0.7272727272727273,0.1818181818181818,positive,unknown,1.0,0.0,1.0,1
sst2,140,masterpiece . ,masterpiecee . ,1,char_repetition,0.05,2,5,2.5,0.4,0.0,positive,positive,1.0,1.0,0.0,0
sst2,140,masterpiece . ,maasterpiecee . ,1,char_repetition,0.15,2,6,3.0,0.3333333333333333,0.3333333333333333,positive,unknown,1.0,0.0,1.0,1
sst2,140,masterpiece . ,mmaasteerpiecee . ,1,char_repetition,0.3,2,8,4.0,0.375,0.25,positive,unknown,1.0,0.0,1.0,1
sst2,140,masterpiece . ,masterpiec . ,1,char_deletion,0.05,2,5,2.5,0.4,0.0,positive,unknown,1.0,0.0,1.0,1
sst2,140,masterpiece . ,msterpiec . ,1,char_deletion,0.15,2,6,3.0,0.5,0.1666666666666666,positive,unknown,1.0,0.0,1.0,1
sst2,140,masterpiece . ,strpiec . ,1,char_deletion,0.3,2,5,2.5,0.4,0.2,positive,unknown,1.0,0.0,1.0,1
sst2,140,masterpiece . ,m asterpiece . ,1,intra_word_whitespace,0.05,3,5,1.6666666666666667,0.4,0.2,positive,unknown,1.0,0.0,1.0,1
sst2,140,masterpiece . ,m asterpiece . ,1,intra_word_whitespace,0.15,3,5,1.6666666666666667,0.4,0.2,positive,unknown,1.0,0.0,1.0,1
sst2,140,masterpiece . ,m asterpiece . ,1,intra_word_whitespace,0.3,3,5,1.6666666666666667,0.4,0.2,positive,unknown,1.0,0.0,1.0,1
sst2,140,masterpiece . ,masterpiecE . ,1,random_case_flip,0.05,2,6,3.0,0.5,0.1666666666666666,positive,positive,1.0,1.0,0.0,0
sst2,140,masterpiece . ,mAsterpiecE . ,1,random_case_flip,0.15,2,8,4.0,0.625,0.375,positive,unknown,1.0,0.0,1.0,1
sst2,140,masterpiece . ,MAstErpiecE . ,1,random_case_flip,0.3,2,8,4.0,0.375,0.5,positive,unknown,1.0,0.0,1.0,1
sst2,141,takes a simple premise and carries it to unexpected heights . ,twkes a somple premise and carries it to unexpecfed heights . ,1,keyboard_proximity,0.05,11,19,1.7272727272727273,0.1578947368421052,0.4210526315789473,positive,positive,1.0,1.0,0.0,0
sst2,141,takes a simple premise and carries it to unexpected heights . ,tqkes a xknple prrniae and carries it to ubexpecred heights . ,1,keyboard_proximity,0.15,11,23,2.090909090909091,0.3043478260869565,0.4782608695652174,positive,positive,1.0,1.0,0.0,0
sst2,141,takes a simple premise and carries it to unexpected heights . ,twies s wknple peskide and carrirs it ti umedlecyed hdiguta . ,1,keyboard_proximity,0.3,11,25,2.272727272727273,0.28,0.52,positive,negative,1.0,0.0,1.0,1
sst2,141,takes a simple premise and carries it to unexpected heights . ,7ake5 a simple premise and carries it 7o unexpected heights . ,1,homoglyph,0.05,11,19,1.7272727272727273,0.3157894736842105,0.0526315789473684,positive,positive,1.0,1.0,0.0,0
sst2,141,takes a simple premise and carries it to unexpected heights . ,7ake5 @ simp13 premise and carries it 7o unexp3ct3d heigh7s . ,1,homoglyph,0.15,11,29,2.636363636363636,0.4827586206896552,0.2413793103448276,positive,unknown,1.0,0.0,1.0,1
sst2,141,takes a simple premise and carries it to unexpected heights . ,7@k35 @ simp13 premise @nd carri35 1t 70 un3xp3ct3d hei9h75 . ,1,homoglyph,0.3,11,40,3.636363636363636,0.65,0.25,positive,negative,1.0,0.0,1.0,1
sst2,141,takes a simple premise and carries it to unexpected heights . ,taakes a siimple premise and carries it to unexpectted heights . ,1,char_repetition,0.05,11,20,1.818181818181818,0.15,0.4,positive,positive,1.0,1.0,0.0,0
sst2,141,takes a simple premise and carries it to unexpected heights . ,taakes a ssiimmple preemmisse and carries it to unnexpectted heights . ,1,char_repetition,0.15,11,23,2.090909090909091,0.1739130434782608,0.4347826086956521,positive,positive,1.0,1.0,0.0,0
sst2,141,takes a simple premise and carries it to unexpected heights . ,taakkes aa ssiimmple prreemmisse and carriees it too unnexxppectted heeighhtss . ,1,char_repetition,0.3,11,33,3.0,0.2121212121212121,0.4242424242424242,positive,positive,1.0,1.0,0.0,0
sst2,141,takes a simple premise and carries it to unexpected heights . ,tkes a smple premise and carries it to unexpeced heights . ,1,char_deletion,0.05,11,19,1.7272727272727273,0.2105263157894736,0.3157894736842105,positive,positive,1.0,1.0,0.0,0
sst2,141,takes a simple premise and carries it to unexpected heights . ,tkes a ple prie and carries it to uexpeced heights . ,1,char_deletion,0.15,11,18,1.6363636363636365,0.2777777777777778,0.3333333333333333,positive,positive,1.0,1.0,0.0,0
sst2,141,takes a simple premise and carries it to unexpected heights . ,tes  ple pie and carris it t ueeced higt . ,1,char_deletion,0.3,10,18,1.8,0.3333333333333333,0.3333333333333333,positive,unknown,1.0,0.0,1.0,1
sst2,141,takes a simple premise and carries it to unexpected heights . ,takes a s imple premise and carries it to unexpected heights . ,1,intra_word_whitespace,0.05,12,16,1.3333333333333333,0.1875,0.0625,positive,positive,1.0,1.0,0.0,0
sst2,141,takes a simple premise and carries it to unexpected heights . ,ta kes a sim ple premise and carries it to unexpected heights . ,1,intra_word_whitespace,0.15,13,17,1.3076923076923077,0.1764705882352941,0.1764705882352941,positive,positive,1.0,1.0,0.0,0
sst2,141,takes a simple premise and carries it to unexpected heights . ,ta kes a si mple premis e and carries i t to unexpected heights . ,1,intra_word_whitespace,0.3,15,20,1.3333333333333333,0.35,0.15,positive,positive,1.0,1.0,0.0,0
sst2,141,takes a simple premise and carries it to unexpected heights . ,tAkes a sImple premise and carries it to unexpecTed heights . ,1,random_case_flip,0.05,11,22,2.0,0.3181818181818182,0.3636363636363636,positive,positive,1.0,1.0,0.0,0
sst2,141,takes a simple premise and carries it to unexpected heights . ,tAkes a SIMple prEMiSe and carries it to uNexpecTed heights . ,1,random_case_flip,0.15,11,25,2.272727272727273,0.36,0.48,positive,positive,1.0,1.0,0.0,0
sst2,141,takes a simple premise and carries it to unexpected heights . ,tAKes A SIMple pREMiSe and carriEs it tO uNeXPecTed hEigHtS . ,1,random_case_flip,0.3,11,34,3.090909090909091,0.5294117647058824,0.6470588235294118,positive,positive,1.0,1.0,0.0,0
sst2,142,become apparent that the franchise 's best years are long past ,brcome aoparent that the franchise 's best years sre long past ,0,keyboard_proximity,0.05,11,17,1.5454545454545454,0.2352941176470588,0.1176470588235294,negative,negative,1.0,1.0,0.0,0
sst2,142,become apparent that the franchise 's best years are long past ,bwcome wloarent yyar the franchise 's best years qre long oast ,0,keyboard_proximity,0.15,11,20,1.818181818181818,0.4,0.3,negative,negative,1.0,1.0,0.0,0
sst2,142,become apparent that the franchise 's best years are long past ,bddoms wooarenr fnag the franchose 's bwsg yesrs qre llng ossr ,0,keyboard_proximity,0.3,11,27,2.4545454545454546,0.3703703703703703,0.5555555555555556,negative,negative,1.0,1.0,0.0,0
sst2,142,become apparent that the franchise 's best years are long past ,b3come apparen7 that the franchise '5 best years are long past ,0,homoglyph,0.05,11,17,1.5454545454545454,0.2941176470588235,0.1764705882352941,negative,negative,1.0,1.0,0.0,0
sst2,142,become apparent that the franchise 's best years are long past ,b3com3 @pparen7 7hat the franchise 's best ye@rs are l0ng p@s7 ,0,homoglyph,0.15,11,28,2.5454545454545454,0.5357142857142857,0.3571428571428571,negative,negative,1.0,1.0,0.0,0
sst2,142,become apparent that the franchise 's best years are long past ,63c0m3 @ppar3n7 7hat the fr@nchise '5 6es7 ye@r5 @re l0ng p@57 ,0,homoglyph,0.3,11,42,3.8181818181818175,0.6428571428571429,0.3571428571428571,negative,negative,1.0,1.0,0.0,0
sst2,142,become apparent that the franchise 's best years are long past ,beecome appparent that the franchise 's best years aare long past ,0,char_repetition,0.05,11,17,1.5454545454545454,0.1764705882352941,0.2941176470588235,negative,negative,1.0,1.0,0.0,0
sst2,142,become apparent that the franchise 's best years are long past ,beecome aapppparent tthhatt the franchise 's best years aare long ppast ,0,char_repetition,0.15,11,23,2.090909090909091,0.2608695652173913,0.391304347826087,negative,positive,1.0,0.0,1.0,1
sst2,142,become apparent that the franchise 's best years are long past ,beeccomee aapppparentt tthhatt the franchiise 's beestt yeaars aare loong ppaastt ,0,char_repetition,0.3,11,35,3.1818181818181817,0.4,0.4285714285714285,negative,unknown,1.0,0.0,1.0,1
sst2,142,become apparent that the franchise 's best years are long past ,bcome aparent that the franchise 's best years re long past ,0,char_deletion,0.05,11,15,1.3636363636363635,0.2,0.2666666666666666,negative,negative,1.0,1.0,0.0,0
sst2,142,become apparent that the franchise 's best years are long past ,bcome arent a the franchise 's best years re long ast ,0,char_deletion,0.15,11,15,1.3636363636363635,0.2666666666666666,0.2666666666666666,negative,negative,1.0,1.0,0.0,0
sst2,142,become apparent that the franchise 's best years are long past ,bom aren a the franchse 's bs yers re lng s ,0,char_deletion,0.3,11,17,1.5454545454545454,0.4705882352941176,0.4117647058823529,negative,negative,1.0,1.0,0.0,0
sst2,142,become apparent that the franchise 's best years are long past ,become apparent that the franchise 's best years are long p ast ,0,intra_word_whitespace,0.05,12,14,1.1666666666666667,0.2142857142857142,0.0714285714285714,negative,negative,1.0,1.0,0.0,0
sst2,142,become apparent that the franchise 's best years are long past ,become appare nt that the franchise 's best years are long p ast ,0,intra_word_whitespace,0.15,13,17,1.3076923076923077,0.2941176470588235,0.1764705882352941,negative,negative,1.0,1.0,0.0,0
sst2,142,become apparent that the franchise 's best years are long past ,be come ap parent that the fr anchise 's best years are long p ast ,0,intra_word_whitespace,0.3,15,18,1.2,0.1666666666666666,0.2222222222222222,negative,negative,1.0,1.0,0.0,0
sst2,142,become apparent that the franchise 's best years are long past ,bEcome aPparent that the franchise 's best years Are long past ,0,random_case_flip,0.05,11,17,1.5454545454545454,0.3529411764705882,0.2941176470588235,negative,negative,1.0,1.0,0.0,0
sst2,142,become apparent that the franchise 's best years are long past ,bEcome APParent THaT the franchise 's best years Are long Past ,0,random_case_flip,0.15,11,18,1.6363636363636365,0.3333333333333333,0.4444444444444444,negative,negative,1.0,1.0,0.0,0
sst2,142,become apparent that the franchise 's best years are long past ,bEComE APParenT THaT the franchIse 's bEsT yeArs Are lOng PAsT ,0,random_case_flip,0.3,11,31,2.8181818181818183,0.5483870967741935,0.7096774193548387,negative,negative,1.0,1.0,0.0,0
sst2,143,"not-so-funny gags , ","not-so-funny fags , ",0,keyboard_proximity,0.05,3,10,3.333333333333333,0.4,0.0,negative,negative,1.0,1.0,0.0,0
sst2,143,"not-so-funny gags , ","hkt-so-funny vags , ",0,keyboard_proximity,0.15,3,11,3.6666666666666665,0.4545454545454545,0.0909090909090909,negative,unknown,1.0,0.0,1.0,1
sst2,143,"not-so-funny gags , ","bit-al-funnt tags , ",0,keyboard_proximity,0.3,3,9,3.0,0.3333333333333333,0.2222222222222222,negative,positive,1.0,0.0,1.0,1
sst2,143,"not-so-funny gags , ","no7-so-funny gags , ",0,homoglyph,0.05,3,11,3.6666666666666665,0.4545454545454545,0.0,negative,positive,1.0,0.0,1.0,1
sst2,143,"not-so-funny gags , ","n07-so-funny g@gs , ",0,homoglyph,0.15,3,13,4.333333333333333,0.6153846153846154,0.1538461538461538,negative,unknown,1.0,0.0,1.0,1
sst2,143,"not-so-funny gags , ","n07-5o-funny g@95 , ",0,homoglyph,0.3,3,15,5.0,0.8,0.0666666666666666,negative,unknown,1.0,0.0,1.0,1
sst2,143,"not-so-funny gags , ","not-so-funny ggags , ",0,char_repetition,0.05,3,11,3.6666666666666665,0.4545454545454545,0.0909090909090909,negative,negative,1.0,1.0,0.0,0
sst2,143,"not-so-funny gags , ","nnoot-so-funny ggags , ",0,char_repetition,0.15,3,13,4.333333333333333,0.4615384615384615,0.1538461538461538,negative,negative,1.0,1.0,0.0,0
sst2,143,"not-so-funny gags , ","nnoot-ssoo-funnyy ggags , ",0,char_repetition,0.3,3,16,5.333333333333333,0.5625,0.125,negative,unknown,1.0,0.0,1.0,1
sst2,143,"not-so-funny gags , ","not-so-funny ags , ",0,char_deletion,0.05,3,10,3.333333333333333,0.4,0.1,negative,negative,1.0,1.0,0.0,0
sst2,143,"not-so-funny gags , ","t-so-funny ags , ",0,char_deletion,0.15,3,10,3.333333333333333,0.5,0.1,negative,unknown,1.0,0.0,1.0,1
sst2,143,"not-so-funny gags , ","t--funn ags , ",0,char_deletion,0.3,3,8,2.6666666666666665,0.5,0.25,negative,negative,1.0,1.0,0.0,0
sst2,143,"not-so-funny gags , ","n ot-so-funny gags , ",0,intra_word_whitespace,0.05,4,11,2.75,0.4545454545454545,0.0909090909090909,negative,negative,1.0,1.0,0.0,0
sst2,143,"not-so-funny gags , ","n ot-so-funny gags , ",0,intra_word_whitespace,0.15,4,11,2.75,0.4545454545454545,0.0909090909090909,negative,negative,1.0,1.0,0.0,0
sst2,143,"not-so-funny gags , ","n ot-so-funny gags , ",0,intra_word_whitespace,0.3,4,11,2.75,0.4545454545454545,0.0909090909090909,negative,negative,1.0,1.0,0.0,0
sst2,143,"not-so-funny gags , ","not-so-funny Gags , ",0,random_case_flip,0.05,3,10,3.333333333333333,0.4,0.1,negative,negative,1.0,1.0,0.0,0
sst2,143,"not-so-funny gags , ","NOt-so-funny Gags , ",0,random_case_flip,0.15,3,11,3.6666666666666665,0.4545454545454545,0.1818181818181818,negative,negative,1.0,1.0,0.0,0
sst2,143,"not-so-funny gags , ","NOt-SO-funnY Gags , ",0,random_case_flip,0.3,3,12,4.0,0.5833333333333334,0.3333333333333333,negative,negative,1.0,1.0,0.0,0
sst2,144,listless direction ,lisrless direction ,0,keyboard_proximity,0.05,2,6,3.0,0.3333333333333333,0.1666666666666666,negative,negative,1.0,1.0,0.0,0
sst2,144,listless direction ,kisfless dirrction ,0,keyboard_proximity,0.15,2,8,4.0,0.25,0.625,negative,negative,1.0,1.0,0.0,0
sst2,144,listless direction ,pisypess dirwvtiob ,0,keyboard_proximity,0.3,2,10,5.0,0.3,0.4,negative,unknown,1.0,0.0,1.0,1
sst2,144,listless direction ,listless direc7ion ,0,homoglyph,0.05,2,7,3.5,0.2857142857142857,0.2857142857142857,negative,negative,1.0,1.0,0.0,0
sst2,144,listless direction ,11stless direc7ion ,0,homoglyph,0.15,2,10,5.0,0.4,0.3,negative,negative,1.0,1.0,0.0,0
sst2,144,listless direction ,11s71ess d1rec7ion ,0,homoglyph,0.3,2,13,6.5,0.6153846153846154,0.2307692307692307,negative,unknown,1.0,0.0,1.0,1
sst2,144,listless direction ,listtless direction ,0,char_repetition,0.05,2,5,2.5,0.2,0.0,negative,negative,1.0,1.0,0.0,0
sst2,144,listless direction ,llisttless direection ,0,char_repetition,0.15,2,7,3.5,0.2857142857142857,0.4285714285714285,negative,negative,1.0,1.0,0.0,0
sst2,144,listless direction ,llisttlless direecctionn ,0,char_repetition,0.3,2,10,5.0,0.3,0.5,negative,negative,1.0,1.0,0.0,0
sst2,144,listless direction ,lisless direction ,0,char_deletion,0.05,2,5,2.5,0.2,0.0,negative,negative,1.0,1.0,0.0,0
sst2,144,listless direction ,isless dirction ,0,char_deletion,0.15,2,5,2.5,0.0,0.4,negative,unknown,1.0,0.0,1.0,1
sst2,144,listless direction ,isess dirtio ,0,char_deletion,0.3,2,5,2.5,0.0,0.6,negative,unknown,1.0,0.0,1.0,1
sst2,144,listless direction ,l istless direction ,0,intra_word_whitespace,0.05,3,5,1.6666666666666667,0.2,0.2,negative,negative,1.0,1.0,0.0,0
sst2,144,listless direction ,l istless direction ,0,intra_word_whitespace,0.15,3,5,1.6666666666666667,0.2,0.2,negative,negative,1.0,1.0,0.0,0
sst2,144,listless direction ,l istless direction ,0,intra_word_whitespace,0.3,3,5,1.6666666666666667,0.2,0.2,negative,negative,1.0,1.0,0.0,0
sst2,144,listless direction ,lisTless direction ,0,random_case_flip,0.05,2,6,3.0,0.3333333333333333,0.1666666666666666,negative,negative,1.0,1.0,0.0,0
sst2,144,listless direction ,LisTless dirEction ,0,random_case_flip,0.15,2,7,3.5,0.2857142857142857,0.7142857142857143,negative,unknown,1.0,0.0,1.0,1
sst2,144,listless direction ,LisTLess dirECtioN ,0,random_case_flip,0.3,2,9,4.5,0.2222222222222222,0.7777777777777778,negative,positive,1.0,0.0,1.0,1
sst2,145,grayish quality ,grayish quakity ,0,keyboard_proximity,0.05,2,6,3.0,0.0,0.3333333333333333,unknown,positive,0.0,0.0,0.0,0
sst2,145,grayish quality ,gdayish quakity ,0,keyboard_proximity,0.15,2,7,3.5,0.1428571428571428,0.4285714285714285,unknown,unknown,0.0,0.0,0.0,0
sst2,145,grayish quality ,vtatush quakity ,0,keyboard_proximity,0.3,2,7,3.5,0.1428571428571428,0.5714285714285714,unknown,unknown,0.0,0.0,0.0,0
sst2,145,grayish quality ,gr@yish quality ,0,homoglyph,0.05,2,6,3.0,0.3333333333333333,0.3333333333333333,unknown,positive,0.0,0.0,0.0,0
sst2,145,grayish quality ,9r@yish quality ,0,homoglyph,0.15,2,8,4.0,0.5,0.25,unknown,positive,0.0,0.0,0.0,0
sst2,145,grayish quality ,9r@y1sh qua1i7y ,0,homoglyph,0.3,2,14,7.0,0.7142857142857143,0.2142857142857142,unknown,unknown,0.0,0.0,0.0,0
sst2,145,grayish quality ,grayish quallity ,0,char_repetition,0.05,2,6,3.0,0.0,0.3333333333333333,unknown,positive,0.0,0.0,0.0,0
sst2,145,grayish quality ,grrayish quallity ,0,char_repetition,0.15,2,7,3.5,0.0,0.5714285714285714,unknown,positive,0.0,0.0,0.0,0
sst2,145,grayish quality ,ggrrayyiish quallity ,0,char_repetition,0.3,2,10,5.0,0.3,0.4,unknown,negative,0.0,1.0,-1.0,0
sst2,145,grayish quality ,grayish quaity ,0,char_deletion,0.05,2,6,3.0,0.1666666666666666,0.1666666666666666,unknown,positive,0.0,0.0,0.0,0
sst2,145,grayish quality ,gayish quaity ,0,char_deletion,0.15,2,6,3.0,0.1666666666666666,0.3333333333333333,unknown,positive,0.0,0.0,0.0,0
sst2,145,grayish quality ,ash quaity ,0,char_deletion,0.3,2,5,2.5,0.2,0.4,unknown,unknown,0.0,0.0,0.0,0
sst2,145,grayish quality ,g rayish quality ,0,intra_word_whitespace,0.05,3,5,1.6666666666666667,0.2,0.2,unknown,unknown,0.0,0.0,0.0,0
sst2,145,grayish quality ,g rayish quality ,0,intra_word_whitespace,0.15,3,5,1.6666666666666667,0.2,0.2,unknown,unknown,0.0,0.0,0.0,0
sst2,145,grayish quality ,g rayish quality ,0,intra_word_whitespace,0.3,3,5,1.6666666666666667,0.2,0.2,unknown,unknown,0.0,0.0,0.0,0
sst2,145,grayish quality ,grayish quaLity ,0,random_case_flip,0.05,2,7,3.5,0.2857142857142857,0.2857142857142857,unknown,positive,0.0,0.0,0.0,0
sst2,145,grayish quality ,gRayish quaLity ,0,random_case_flip,0.15,2,8,4.0,0.375,0.375,unknown,positive,0.0,0.0,0.0,0
